2023-06-20 17:18:49.371 +00:00 [INF] Worker Service has started
2023-06-20 17:51:02.987 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.135 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.282 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.417 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.521 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.656 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.791 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:03.898 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.026 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.155 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.292 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.414 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.520 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.650 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.779 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:04.931 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.082 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.187 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.317 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.448 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.582 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.687 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.822 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:05.969 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.075 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.209 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.344 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.480 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.592 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.708 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:06.859 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.008 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.114 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.249 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.384 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.531 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.669 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.798 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:07.940 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.055 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.159 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.270 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.399 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.538 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.642 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.785 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:08.920 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.058 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.196 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.301 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.416 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.557 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.663 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.792 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:09.942 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.082 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.220 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.358 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.494 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.600 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.736 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:10.883 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.036 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.175 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.312 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.416 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.554 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.692 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.835 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:11.975 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.082 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.195 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.324 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.454 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.594 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.700 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.838 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:12.955 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.094 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.230 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.368 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.507 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.645 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.779 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:13.919 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.061 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.205 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.354 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.492 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.598 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.733 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:14.870 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.025 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.165 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.431 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.568 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.704 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:15.881 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.044 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.150 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.286 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.422 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.560 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.674 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.819 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:16.925 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.076 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.226 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.356 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.499 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.748 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:17.853 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.002 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.145 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.251 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.391 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.525 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.655 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.801 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:18.930 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.075 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.204 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.343 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.490 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.629 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.758 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:19.896 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.036 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.165 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.429 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.567 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.705 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.833 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:20.973 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.125 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.265 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.401 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.545 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.651 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:21.918 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.058 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.211 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.317 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.465 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.606 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.712 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.849 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:22.992 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.097 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.232 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.361 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.501 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.630 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.737 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:23.872 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.019 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.146 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.276 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.386 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.531 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.637 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.773 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:24.910 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.053 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.189 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.295 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.433 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.562 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.697 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.842 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:25.977 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.115 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.250 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.395 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.535 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.664 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.770 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:26.911 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.048 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.171 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.324 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.461 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.599 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.752 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:27.890 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.037 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.175 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.311 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.450 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.569 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.698 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.837 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:28.966 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.107 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.245 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.374 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.512 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.619 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.756 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:29.885 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.014 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.189 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.332 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.482 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.629 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.765 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:30.871 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.010 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.151 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.258 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.396 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.532 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.667 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.815 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:31.921 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.060 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.189 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.334 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.457 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.569 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.707 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.848 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:32.988 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.131 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.266 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.395 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.534 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.664 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.818 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:33.962 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.065 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.183 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.295 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.444 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.586 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.734 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:34.882 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.029 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.158 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.263 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.401 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.530 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.676 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.823 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:35.964 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.125 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.296 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.441 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.581 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.715 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.856 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:36.964 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.106 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.235 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.379 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.514 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.682 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.832 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:37.970 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.083 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.226 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.355 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.503 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.639 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.768 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:38.916 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.063 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.197 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.334 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.450 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.580 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.723 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.852 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:39.988 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.125 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.231 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.370 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.513 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.642 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.782 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:40.911 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.040 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.188 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.317 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.458 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.595 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.724 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:41.870 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.007 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.148 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.285 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.426 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.565 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.703 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.847 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:42.976 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.128 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.262 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.402 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.532 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.689 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.828 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:43.973 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.081 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.220 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.349 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.483 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.636 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.765 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:44.880 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.021 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.151 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.290 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.426 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.561 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.702 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.856 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:45.992 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.132 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.268 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.397 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.541 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.670 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.815 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:46.953 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.071 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.179 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.316 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.475 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.610 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.749 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:47.905 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.046 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.161 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.290 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.427 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.563 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.699 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.838 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:48.952 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.091 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.220 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.349 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.494 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.668 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:49.806 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.017 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.193 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.315 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.500 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.667 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.820 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:50.996 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.126 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.294 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.445 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.606 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.800 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:51.975 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.113 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.288 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.466 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.620 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.789 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:52.945 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.080 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.260 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.405 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.576 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.752 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:53.910 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.072 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.234 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.390 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.565 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.695 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.838 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:54.982 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.117 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.252 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.397 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.539 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.669 +00:00 [INF] New Provider Prescription loaded
2023-06-20 17:51:55.808 +00:00 [INF] New Provider Prescription loaded
